report_id,DESCRIPTION,OFFENSE_DATE,LOCATION
222040370,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-06-03 12:47:00,"NORFOLK ST & STANTON ST
DORCHESTER  MA 02124
UNITE"
222040369,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-06-03 00:00:00,DANA AVE
222040367,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-01 13:30:00,WASHINGTON ST
222040366,LARCENY SHOPLIFTING,2009-06-03 12:34:00,GENEVA AVE
222040365,INVESTIGATE PERSON,2009-06-02 20:00:00,BLUE HILL AVE
222040364,INVESTIGATE PERSON,2009-06-03 13:31:00,TALBOT AVE
222040363,FRAUD - FALSE PRETENSE / SCHEME,2009-06-03 14:10:00,W BROADWAY
222040362,VANDALISM,2009-06-03 14:15:00,WASHINGTON ST
222040360,SICK ASSIST,2009-06-03 12:41:00,DORCHESTER AVE
222040359,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-03 12:51:00,HYDE PARK AVE
222040358,FRAUD - FALSE PRETENSE / SCHEME,2009-06-02 10:30:00,WASHINGTON ST
222040357,LARCENY THEFT FROM BUILDING,2009-05-30 16:00:00,DAY ST
222040356,ASSAULT - SIMPLE,2009-06-03 13:46:00,WASHINGTON ST
222040353,HARASSMENT/ CRIMINAL HARASSMENT,2009-06-03 12:49:00,GAVIN WAY
222040352,VERBAL DISPUTE,2009-06-03 13:25:00,WASHINGTON ST
222040351,INVESTIGATE PERSON,2009-06-03 12:28:00,CENTERVALE PARK
222040350,INVESTIGATE PERSON,2009-06-03 11:16:00,OLD COLONY AVE
222040349,M/V ACCIDENT - OTHER,2009-06-03 13:09:00,"CONGRESS ST & PURCHASE ST
BOSTON  MA 02110
UNITED"
222040348,M/V ACCIDENT - OTHER,2009-06-03 13:25:00,DORCHESTER ST
222040347,HARASSMENT/ CRIMINAL HARASSMENT,2009-06-02 10:32:00,SUDBURY ST
222040346,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-02 20:00:00,HUTCHINGS ST
222040345,M/V ACCIDENT - PROPERTY DAMAGE,2009-06-03 12:07:00,EMERY RD
222040344,INVESTIGATE PERSON,2009-06-03 12:21:00,GENEVA AVE
222040341,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-06-03 13:03:00,"ALBANY ST & MASSACHUSETTS AVE
BOSTON  MA 02118
UNI"
222040340,INVESTIGATE PERSON,2009-06-03 11:30:00,ALBANY STREET
222040339,MISSING PERSON,2009-05-27 18:00:00,PARIS ST
222040338,SICK ASSIST - DRUG RELATED ILLNESS,2009-06-03 12:10:00,E SPRINGFIELD ST
222040337,MISSING PERSON,2009-05-27 18:00:00,PARIS ST
222040336,SICK ASSIST - DRUG RELATED ILLNESS,2009-06-03 11:00:00,SOUTHAMPTON ST
222040334,LARCENY SHOPLIFTING,2009-06-03 10:50:00,BOYLSTON ST
222040333,MISSING PERSON,2009-05-27 18:00:00,PARIS ST
222040331,INVESTIGATE PERSON,2009-06-03 10:35:00,HYDE PARK AVE
222040328,GRAFFITI,2009-06-03 10:59:00,SUTHERLAND RD
222040327,INVESTIGATE PERSON,2009-04-02 00:00:00,GIBSON ST
222040326,INVESTIGATE PERSON,2009-05-16 12:09:00,WILLIAM T MORRISSEY BLVD
222040325,INVESTIGATE PERSON,2009-06-03 10:40:00,CUMMINS HWY
222040324,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,2009-06-02 10:30:00,HARRISON AVE
222040323,ASSAULT - SIMPLE,2009-06-03 11:51:00,DUDLEY ST
222040322,THREATS TO DO BODILY HARM,2009-06-03 12:02:00,CITY HALL PLZ
222040321,LARCENY SHOPLIFTING,2009-06-03 11:03:00,CAUSEWAY ST
222040319,M/V ACCIDENT - OTHER,2009-06-03 11:32:00,S HUNTINGTON AVE
222040318,FRAUD - FALSE PRETENSE / SCHEME,2009-06-03 11:48:00,HARRISON AVE
222040317,INVESTIGATE PERSON,2009-06-03 08:30:00,CENTRE ST
222040316,PROPERTY - LOST/ MISSING,2009-06-03 11:28:00,F ST
222040315,INVESTIGATE PERSON,2009-06-03 09:06:00,THEODORE ST
222040313,SICK ASSIST,2009-06-03 10:52:00,HOWLAND ST
222040312,INVESTIGATE PROPERTY,2009-06-03 11:03:00,"ALBANY ST & MASSACHUSETTS AVE
BOSTON  MA 02118
UNI"
222040311,TOWED MOTOR VEHICLE,2009-06-03 10:58:00,BLUE HILL AVE
222040310,M/V ACCIDENT - PROPERTY DAMAGE,2009-06-03 07:56:00,WASHINGTON ST
222040309,INVESTIGATE PERSON,2009-06-03 10:55:00,MONSIGNOR ALBERT A. JACOBBE RD
222040308,FRAUD - FALSE PRETENSE / SCHEME,2009-06-03 09:00:00,CENTRE ST
222040307,INVESTIGATE PERSON,2009-01-01 00:00:00,FULTON ST
222040306,DEATH INVESTIGATION,2009-06-03 10:44:00,PLANT CT
222040304,TOWED MOTOR VEHICLE,2009-06-03 10:15:00,BOYLSTON ST
222040302,INVESTIGATE PERSON,2009-06-03 09:44:00,CAMBRIDGE ST
222040301,M/V ACCIDENT - OTHER,2009-06-03 10:31:00,HAZLETON ST
222040300,AUTO THEFT,2009-05-30 00:00:00,GIBSON ST
222040298,DEATH INVESTIGATION,2009-06-03 10:42:00,E INDIA ROW
222040295,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-06-03 10:45:00,"SOUTHAMPTON ST & BRADSTON ST
ROXBURY  MA 02118
UNI"
222040294,TOWED MOTOR VEHICLE,2009-06-03 09:04:00,ENDICOTT ST
222040293,LARCENY SHOPLIFTING,2009-06-03 10:25:00,RIVER ST
222040292,INVESTIGATE PERSON,2009-06-03 09:34:00,ATHOL ST
222040291,SICK ASSIST,2009-06-03 09:11:00,WILLIAMS AVE
222040290,M/V ACCIDENT - PERSONAL INJURY,2009-06-03 09:55:00,WASHINGTON ST
222040289,TOWED MOTOR VEHICLE,2009-06-03 09:23:00,PLEASANT ST
222040287,SICK ASSIST,2009-06-03 09:14:00,PLEASANT ST
222040286,TOWED MOTOR VEHICLE,2009-06-03 10:03:00,BRADSHAW ST
222040285,VANDALISM,2009-06-03 08:22:00,WASHINGTON ST
222040283,TOWED MOTOR VEHICLE,2009-06-03 08:52:00,BRIGHTON AVE
222040282,TOWED MOTOR VEHICLE,2009-06-03 07:32:00,"PLEASANT ST & VICTORIA ST
DORCHESTER  MA 02125
UNI"
222040281,VERBAL DISPUTE,2009-06-03 09:03:00,BORDER ST
222040280,TOWED MOTOR VEHICLE,2009-06-03 08:26:00,ANDERSON ST & CHAMPNEY PL
222040279,SICK ASSIST,2009-06-03 09:21:00,MOUNT PLEASANT AVE
222040278,VANDALISM,2009-06-02 23:00:00,JOHN ELIOT SQ
222040276,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-06-03 09:25:00,BRADSTON STREET
222040275,PROPERTY - FOUND,2009-05-27 11:00:00,WASHINGTON ST
222040274,PROPERTY - LOST/ MISSING,2009-06-01 09:17:00,CONGRESS ST
222040273,VANDALISM,2009-06-03 07:39:00,STANTON ST
222040271,M/V ACCIDENT - PROPERTY DAMAGE,2009-06-03 08:41:00,"D ST & W SEVENTH ST
SOUTH BOSTON  MA 02127
UNITED"
222040270,AUTO THEFT,2009-06-03 08:30:00,GIBSON ST
222040269,FRAUD - FALSE PRETENSE / SCHEME,2009-05-11 14:52:00,CENTRE ST
222040268,TOWED MOTOR VEHICLE,2009-06-03 08:05:00,"SHEAFE ST & SNOW HILL ST
BOSTON  MA 02113
UNITED S"
222040267,VAL - VIOLATION OF AUTO LAW,2009-05-23 16:41:00,HARRISON AVE
222040265,PROPERTY - LOST/ MISSING,2009-05-31 15:00:00,MUNROE ST
222040264,VANDALISM,2009-06-01 16:30:00,GIBSON ST
222040261,VERBAL DISPUTE,2009-06-03 07:38:00,GARFIELD AVE
222040260,M/V ACCIDENT - PROPERTY DAMAGE,2009-06-03 07:47:00,"BLUE HILL AVE & BAIRD ST
DORCHESTER  MA 02124
UNIT"
222040259,TOWED MOTOR VEHICLE,2009-06-03 06:14:00,"STUART ST & TREMONT ST
BOSTON  MA 02116
UNITED STA"
222040258,FIRE REPORT,2009-06-03 06:47:00,ACADEMY HILL RD
222021342,SICK ASSIST,2009-03-27 10:16:00,GENEVA AVE
222040257,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,2009-06-03 07:21:00,HYDE PARK AVE
222040256,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-03 06:44:00,WASHINGTON ST
222040253,SICK ASSIST,2009-06-03 06:53:00,"ESSEX ST & WASHINGTON ST
BOSTON  MA 02116
UNITED S"
222040252,ASSAULT - SIMPLE,2009-06-03 06:05:00,SOUTHAMPTON ST
222040251,M/V ACCIDENT - PROPERTY DAMAGE,2009-06-03 05:20:00,WESTERN AVE & SOLDIERS FIELD RD
222040250,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-06-03 02:30:00,DORCHESTER AVE
222040248,SUDDEN DEATH,2009-06-03 04:30:00,ABBOT ST
222040245,ASSAULT - AGGRAVATED,2009-06-03 03:10:00,"PRINCETON ST & MERIDIAN ST
EAST BOSTON  MA 02128
U"
222040243,VAL - OPERATING AFTER REV/SUSP.,2009-06-03 02:30:00,BLUE HILL AVE
222040242,TOWED MOTOR VEHICLE,2009-06-03 02:00:00,"ASTORIA ST & ELIZABETH ST
MATTAPAN  MA 02126
UNITE"
222040240,PROPERTY - LOST/ MISSING,2009-06-02 22:45:00,W BROADWAY
222040239,INVESTIGATE PERSON,2009-06-03 01:52:00,WOLCOTT ST
222040237,SICK ASSIST,2009-06-03 01:08:00,LENNON CT
222040236,SICK ASSIST,2009-06-03 01:33:00,WASHINGTON ST
222040235,SICK/INJURED/MEDICAL - POLICE,2009-06-03 02:33:00,WASHINGTON ST
222040234,SICK ASSIST,2009-06-03 01:13:00,WASHINGTON ST
222040231,SICK ASSIST,2009-06-03 00:34:00,BROOKS ST
222040230,INVESTIGATE PERSON,2009-06-02 23:02:00,BANTON ST
222040229,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-03 01:31:00,BOWDOIN ST
222040224,INVESTIGATE PERSON,2009-06-03 00:04:00,COMMONWEALTH AVE
222040223,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-03 00:09:00,"CEDAR ST & COLUMBUS AVE
ROXBURY  MA 02119
UNITED S"
222040222,ASSAULT - AGGRAVATED,2009-06-03 00:15:00,WHITFIELD ST
222040220,PROPERTY - ACCIDENTAL DAMAGE,2009-06-02 23:38:00,HAWKINS ST
222040217,INVESTIGATE PERSON,2009-06-02 21:58:00,PARK VALE AVE
222040216,SICK ASSIST,2009-06-02 21:16:00,STRATTON ST
222040215,TOWED MOTOR VEHICLE,2009-06-02 20:29:00,KNEELAND ST
222040213,VERBAL DISPUTE,2009-06-02 22:43:00,ALBANY ST
222040212,M/V ACCIDENT - PROPERTY DAMAGE,2009-06-02 22:41:00,"BEECH ST & BERAM AVE
ROSLINDALE  MA 02131
UNITED S"
222040210,VERBAL DISPUTE,2009-06-02 22:14:00,PARIS ST
222040209,AUTO THEFT,2009-06-02 22:49:00,BOYLSTON ST
222040208,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-01 23:38:00,CENTRE ST
222040207,VERBAL DISPUTE,2009-06-02 21:47:00,FAIRLAWN AVE
222040206,THREATS TO DO BODILY HARM,2009-06-02 21:25:00,W SEVENTH ST
222040205,MISSING PERSON - LOCATED,2009-06-02 20:20:00,FENWOOD RD
222040203,"MURDER, NON-NEGLIGENT MANSLAUGHTER",,MACHACA ST
222040202,INVESTIGATE PROPERTY,2009-06-02 21:13:00,MORA ST
222040201,INVESTIGATE PROPERTY,2009-05-31 00:01:00,WARREN AVE
222040200,AUTO THEFT,2009-06-02 21:08:00,HARRISON AVE
222040199,INVESTIGATE PERSON,2009-06-02 20:50:00,BOWDOIN ST
222040198,INVESTIGATE PERSON,2009-06-02 18:30:00,WASHINGTON ST
222040197,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,2009-06-02 20:05:00,HUDSON ST
222040196,MISSING PERSON - NOT REPORTED - LOCATED,2009-06-02 19:12:00,WASHINGTON ST
222040195,INVESTIGATE PERSON,2009-06-02 21:10:00,BLUE HILL AVE
222040194,FIRE REPORT,2009-06-02 21:00:00,GENEVA AVE
222040192,SICK/INJURED/MEDICAL - PERSON,2009-06-02 20:45:00,ATLANTIC AVENUE
222040190,INVESTIGATE PERSON,2009-06-02 18:35:00,HYDE PARK AVE
222040189,LANDLORD - TENANT,2009-06-02 00:00:00,WALNUT PARK
222040187,INVESTIGATE PROPERTY,2009-06-02 20:06:00,"E NEWTON ST & WASHINGTON ST
BOSTON  MA 02118
UNITE"
222040183,VERBAL DISPUTE,2009-06-02 19:43:00,CENTRAL SQ
222040182,SICK ASSIST - DRUG RELATED ILLNESS,2009-06-02 19:56:00,LIVINGSTONE ST
222040180,TOWED MOTOR VEHICLE,2009-06-02 18:54:00,W NEWTON ST
222040179,VANDALISM,2009-06-02 20:10:00,BLUE HILL AVE
222040178,INVESTIGATE PERSON,2009-06-02 19:35:00,MAVERICK ST
222040177,PROPERTY - LOST/ MISSING,2009-05-29 22:00:00,WASHINGTON ST
222040176,MISSING PERSON - LOCATED,2009-06-02 19:00:00,COLUMBUS AVENUE
222040175,ASSAULT - AGGRAVATED,2009-06-02 19:09:00,"C ST & W SEVENTH ST
SOUTH BOSTON  MA 02127
UNITED"
222040174,INVESTIGATE PERSON,2009-06-02 18:37:00,NORFOLK ST
222040173,SICK ASSIST,2009-06-02 18:46:00,BRAINERD RD
222040172,AUTO THEFT,2009-06-02 19:00:00,GIBSON ST
222040171,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-06-02 19:15:00,WASHINGTON ST
222040170,DEATH INVESTIGATION,2009-06-02 18:23:00,SOUTHMERE RD
222040169,LARCENY ALL OTHERS,2009-06-02 19:20:00,MASSACHUSETTS AVE
222040168,INVESTIGATE PERSON,2009-06-02 19:29:00,GIBSON ST
222040167,INVESTIGATE PERSON,2009-06-02 13:45:00,AUCKLAND ST
222040166,SICK ASSIST,2009-06-02 18:33:00,SAINT JAMES ST
222040165,LARCENY THEFT OF BICYCLE,2009-06-02 04:54:00,HARRISON AVE
222040164,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-02 11:38:00,BRIARCLIFF TER
222040163,M/V ACCIDENT - OTHER,2009-05-22 02:30:00,"WHITING ST & WINTHROP ST
ROXBURY  MA 02119
UNITED"
222040162,TOWED MOTOR VEHICLE,2009-06-02 18:00:00,NORFOLK ST
222040161,LARCENY ALL OTHERS,2009-06-02 02:07:00,MASSASOIT ST
222040160,THREATS TO DO BODILY HARM,2009-06-02 18:23:00,SCHOOL ST
222040159,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-06-02 18:32:00,WOODCLIFF ST
222040158,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-06-02 17:01:00,WASHINGTON ST
222040157,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,2009-06-02 18:44:00,"ARCHER TER & WASHINGTON ST
ROXBURY  MA 02119
UNITE"
222040156,INVESTIGATE PERSON,2009-06-02 17:04:00,CHELSEA ST
222040155,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,2009-06-02 17:16:00,MASSACHUSETTS AVE
222040154,M/V - LEAVING SCENE - PERSONAL INJURY,2009-06-02 09:17:00,SUDBURY ST
222040153,LARCENY THEFT OF BICYCLE,2009-05-22 14:30:00,BOYLSTON ST
222040152,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-02 18:07:00,WILLOWWOOD ST
222040151,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-02 18:24:00,"CAMBRIDGE ST & NEW CHARDON ST
BOSTON  MA 02114
UNI"
222040150,INVESTIGATE PERSON,2009-06-02 18:43:00,WASHINGTON ST
222040148,SICK ASSIST,2009-06-02 17:10:00,GROTTO GLEN RD
222040147,PROPERTY - FOUND,2009-06-02 12:47:00,E FIFTH ST
222040146,INVESTIGATE PERSON,2009-06-02 16:32:00,GREENVILLE ST
222040145,LARCENY THEFT FROM BUILDING,2009-06-02 17:56:00,ELLINGTON ST
222040144,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-06-02 17:58:00,WASHINGTON ST
222040143,TOWED MOTOR VEHICLE,2009-06-02 14:31:00,PINEDALE RD
222040142,THREATS TO DO BODILY HARM,2009-06-02 18:00:00,SEAVER ST
222040141,LARCENY THEFT FROM BUILDING,2009-06-02 17:04:00,BELLAMY ST
222040139,ASSAULT - SIMPLE,2009-06-02 17:38:00,D ST
222040137,INVESTIGATE PERSON,2009-06-02 17:39:00,BLUE HILL AVE
222040136,DEATH INVESTIGATION,2009-06-02 16:54:00,CROWN POINT DR
222040135,ASSAULT - SIMPLE,2009-05-27 12:00:00,GIBSON ST
222040134,INVESTIGATE PERSON,2009-06-02 15:35:00,EXETER ST
222040133,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-02 17:10:00,"HARVARD ST & WALK HILL ST
MATTAPAN  MA 02126
UNITE"
222040132,MISSING PERSON - LOCATED,2009-06-02 17:46:00,BLUE HILL AVE
222040131,VERBAL DISPUTE,2009-06-02 17:15:00,WARREN ST
222040130,INVESTIGATE PERSON,2009-06-02 15:31:00,CARMEN ST
222040128,VERBAL DISPUTE,2009-06-02 00:00:00,BOSTON ST
222040127,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-06-01 19:30:00,COMMON STREET
222040015,LARCENY SHOPLIFTING,2009-06-02 11:18:00,NEWBURY ST
222040126,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2009-06-02 15:04:00,ALLSTATE RD
222040124,SICK ASSIST - DRUG RELATED ILLNESS,2009-06-02 16:32:00,BEACON ST
222040123,INVESTIGATE PROPERTY,2009-06-02 16:50:00,SUMMIT AVE
222020919,FIRE REPORT,2009-03-25 18:29:00,GRANITE AVE
222040120,LARCENY ALL OTHERS,2009-05-27 10:50:00,HYDE PARK AVE
222040119,M/V ACCIDENT - PROPERTY DAMAGE,2009-06-02 16:46:00,TRAIN ST
222040118,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-02 16:45:00,GIBSON ST
222040115,BALLISTICS EVIDENCE/FOUND,2009-06-02 16:27:00,OLD LANDING WAY
222040114,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",2009-06-02 16:33:00,WHITTEN ST
222040113,LARCENY ALL OTHERS,2009-06-02 12:30:00,SUDBURY ST
222040111,INVESTIGATE PERSON,2009-06-02 16:47:00,WASHINGTON ST
222040110,M/V ACCIDENT - PERSONAL INJURY,2009-06-02 15:28:00,PRINCETON ST & EAGLE SQ
222040109,THREATS TO DO BODILY HARM,2009-06-02 16:40:00,BLUE HILL AVE
222040108,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-06-02 16:21:00,"DORCHESTER AVE & BAILEY ST
DORCHESTER  MA 02124
UN"
222040107,SICK ASSIST,2009-06-02 15:42:00,CLARENDON ST
222040103,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-02 08:46:00,BLUE HILL AVE
222040102,TOWED MOTOR VEHICLE,2009-02-11 00:00:00,STEDMAN ST
222040101,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-01 11:00:00,W BROADWAY
222040100,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-02 15:09:00,ROXBURY ST
222040099,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-01 08:00:00,"ORKNEY RD & AYR RD
BOSTON  MA 02135
UNITED STATES"
222040097,SICK ASSIST,2009-06-02 15:31:00,STANIFORD ST
222040096,MISSING PERSON - NOT REPORTED - LOCATED,2009-06-02 14:03:00,WOODWARD PARK ST
222040095,INVESTIGATE PERSON,2009-06-02 14:36:00,"FOTTLER RD & WALK HILL ST
MATTAPAN  MA 02126
UNITE"
222040091,M/V ACCIDENT - PROPERTY DAMAGE,2009-06-02 15:18:00,COMMONWEALTH AVE
222040089,DEATH INVESTIGATION,2009-06-02 13:53:00,NEW ST
222040087,M/V ACCIDENT - OTHER CITY VEHICLE,2009-06-02 15:00:00,TREMONT ST
222040086,SICK ASSIST,2009-06-02 14:25:00,SAINT RICHARD ST
222040085,FRAUD - FALSE PRETENSE / SCHEME,2009-05-17 10:00:00,CENTRE ST
222040084,SICK ASSIST,2009-06-02 14:51:00,HOLWORTHY ST
222040082,FRAUD - FALSE PRETENSE / SCHEME,2009-05-31 15:15:00,HYDE PARK AVE
222040081,PROPERTY - LOST/ MISSING,2009-06-02 03:00:00,BLUE HILL AVE
222040080,TOWED MOTOR VEHICLE,2009-06-02 14:46:00,ARLINGTON ST
222040079,INVESTIGATE PERSON,2009-06-02 13:30:00,NEW WHITNEY ST
222040077,SICK ASSIST,2009-06-02 13:10:00,EAST ST
222040076,INVESTIGATE PERSON,2009-06-02 14:33:00,DUDLEY ST
222040073,LARCENY SHOPLIFTING,2009-06-02 14:41:00,HUNTINGTON AVE
222040072,MISSING PERSON,2009-06-01 22:00:00,AUSTIN ST
222040071,HARASSMENT/ CRIMINAL HARASSMENT,2009-06-02 14:41:00,HARRISON AVE
222040070,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-02 14:35:00,DR. MICHAEL GAVIN WAY
222040069,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-06-02 11:50:00,"ANTHONY RIP VALENTI WAY & CANAL ST
BOSTON  MA 0211"
222040068,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-05-30 21:00:00,HARRISON AVE
222040067,M/V ACCIDENT - PROPERTY DAMAGE,2009-06-02 13:21:00,NORTON ST
222040066,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-06-02 14:25:00,"HANOVER ST & BLACKSTONE ST
BOSTON  MA 02109
UNITED"
222040065,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-02 14:00:00,MALCOLM X BLVD
222040062,INVESTIGATE PERSON,2009-06-02 12:54:00,MOUNT VERNON ST
222040060,VERBAL DISPUTE,2009-06-02 13:10:00,FANEUIL ST
222040059,ROBBERY,2009-06-02 13:49:00,HIGGINS ST
222040057,SICK ASSIST,2009-06-02 13:41:00,BEACON ST
222040056,INVESTIGATE PERSON,2009-06-02 13:31:00,WASHINGTON ST
222040055,THREATS TO DO BODILY HARM,2009-06-02 10:55:00,FULTON ST
222040054,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-06-02 13:21:00,ROBINWOOD AVE
222040053,INVESTIGATE PERSON,2009-06-02 13:03:00,ENNEKING PKWY & DEDHAM PKWY
222040052,PROPERTY - FOUND,2009-06-02 14:00:00,WASHINGTON ST
222040051,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-06-01 12:00:00,COLEMAN ST
222040050,SICK ASSIST,2009-06-02 12:23:00,OUTLOOK RD
222040049,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-06-02 13:39:00,"BOSTON ST & MOUNT VERNON ST
DORCHESTER  MA 02125
U"
222040048,M/V ACCIDENT - PERSONAL INJURY,2009-06-02 13:22:00,"WASHINGTON ST & SOUTHERN AVE
DORCHESTER  MA 02124"
222040047,THREATS TO DO BODILY HARM,2009-06-02 13:26:00,GUEST ST
222040046,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-05-31 16:00:00,W BROADWAY
222040043,TOWED MOTOR VEHICLE,2009-06-02 09:45:00,SAINT STEPHEN ST
222040042,LARCENY SHOPLIFTING,2009-06-02 11:49:00,VFW PKWY
222040040,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-02 13:24:00,SUDBURY ST
222040039,AUTO THEFT,2009-05-31 21:00:00,GIBSON ST
222040038,INVESTIGATE PERSON,2009-06-02 12:59:00,HARVARD AVE
222040037,VERBAL DISPUTE,2009-06-02 12:00:00,HELEN ST
222040036,TOWED MOTOR VEHICLE,2009-06-02 12:17:00,WILMINGTON AVE
222040035,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-06-02 12:03:00,SOUTHAMPTON ST
222040034,INVESTIGATE PERSON,2009-06-02 12:52:00,WASHINGTON ST
222040033,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-01 15:30:00,BLUE HILL AVE
222040032,ASSAULT - AGGRAVATED,2009-06-02 12:30:00,BOYLSTON ST
222040031,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-05-27 10:10:00,RUTHVEN ST
222040029,SICK ASSIST,2009-06-02 12:45:00,DIMOCK ST
222040027,VERBAL DISPUTE,2009-06-02 12:10:00,MORTON ST
222040025,INVESTIGATE PROPERTY,2009-06-02 11:48:00,GLENDOWER ROAD
222040023,VANDALISM,2009-06-02 09:15:00,ADAMS ST
222040022,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-06-01 23:00:00,SUDBURY ST
222040021,VANDALISM,2009-05-30 21:00:00,PRENTISS ST
222040020,VANDALISM,2009-06-02 11:58:00,ALLSTATE ROAD
222040018,INVESTIGATE PROPERTY,2009-06-02 11:26:00,MASSACHUSETTS AVE
222040017,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,2009-06-02 11:26:00,MASSACHUSETTS AVE
222040016,VAL - OPERATING W/O AUTHORIZATION LAWFUL,2009-06-02 11:41:00,SPAULDING ST
222040014,SICK ASSIST,2009-06-02 10:59:00,DORCHESTER AVE
222040013,SICK ASSIST,2009-06-02 00:00:00,BLOSSOM ST
222040012,EMBEZZLEMENT,2009-06-02 00:00:00,E FIFTH ST
222040011,FRAUD - CREDIT CARD / ATM FRAUD,2009-04-11 11:21:00,COLUMBIA RD
222040010,INVESTIGATE PERSON,2009-06-02 10:25:00,WASHINGTON ST
222040009,LARCENY PICK-POCKET,2009-05-09 22:00:00,SLEEPER ST
222040008,SICK ASSIST,2009-06-02 10:39:00,COLUMBUS AVE
222040007,INVESTIGATE PERSON,2009-06-02 10:05:00,DEERING RD
222040006,SICK ASSIST,2009-06-02 10:17:00,ALBANY ST
222040004,LARCENY THEFT OF MV PARTS & ACCESSORIES,2009-06-02 03:57:00,CENTRE ST
222040002,FIREARM/WEAPON - FOUND OR CONFISCATED,2009-06-02 00:00:00,OLD COLONY AVE
222040001,VERBAL DISPUTE,2009-06-02 10:26:00,HARRISON ARCHWAYS
222040000,VANDALISM,2009-06-02 09:44:00,RIVER ST
222039999,INVESTIGATE PROPERTY,2009-06-02 09:53:00,WOLCOTT ST
222039997,INVESTIGATE PROPERTY,2009-06-02 08:40:00,HIGH ST
222039996,SICK ASSIST,2009-06-02 09:00:00,SPRING ST
222039995,SICK ASSIST - DRUG RELATED ILLNESS,2009-06-02 10:01:00,"LONDON ST & DECATUR ST
EAST BOSTON  MA 02128
UNITE"
222039993,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-04-28 00:00:00,VIRGINIA ST
222039992,LARCENY ALL OTHERS,2009-05-28 10:00:00,WALFORD WAY
222039991,FIRE REPORT,2009-06-02 08:55:00,WILLIAM T MORRISSEY BLVD
222039990,TOWED MOTOR VEHICLE,2009-06-02 08:51:00,AUCKLAND ST
222039988,FRAUD - CREDIT CARD / ATM FRAUD,2009-05-07 07:00:00,WASHINGTON ST
222039987,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-06-02 09:30:00,STANTON STREET
222039984,INVESTIGATE PERSON,2009-06-02 09:44:00,NORFOLK AVE
222039982,INVESTIGATE PROPERTY,2009-05-28 19:13:00,GIBSON ST
222039981,LARCENY SHOPLIFTING,2009-06-02 08:57:00,CAMBRIDGE ST
